# x y area(micron**2) layer label
9.882142857142856656e+02 1.554500000000000000e+03 2.800000000000000000e+01 5.000000000000000000e+00 2.300000000000000000e+03
8.320769230769230944e+02 3.351692307692307622e+03 1.300000000000000000e+01 7.000000000000000000e+00 2.306000000000000000e+03
3.644854368932038824e+02 3.011174757281553411e+03 1.030000000000000000e+02 7.000000000000000000e+00 2.315000000000000000e+03
6.784199999999999591e+02 1.106089999999999918e+03 1.000000000000000000e+02 3.000000000000000000e+00 2.320000000000000000e+03
8.130666666666667197e+02 2.632966666666666697e+03 3.000000000000000000e+01 6.000000000000000000e+00 2.332000000000000000e+03
6.246250000000000000e+02 9.870000000000000000e+02 2.400000000000000000e+01 3.000000000000000000e+00 2.334000000000000000e+03
5.095094339622641542e+02 2.129905660377358345e+03 5.300000000000000000e+01 6.000000000000000000e+00 2.338000000000000000e+03
8.432272727272727479e+02 9.458181818181817846e+01 1.100000000000000000e+02 1.000000000000000000e+00 2.343000000000000000e+03
4.093540372670807415e+02 1.367204968944099392e+03 1.610000000000000000e+02 5.000000000000000000e+00 2.367000000000000000e+03
4.265384615384615330e+01 2.267403846153846189e+03 5.200000000000000000e+01 6.000000000000000000e+00 2.368000000000000000e+03
3.300978260869565020e+02 2.090782608695652016e+03 9.200000000000000000e+01 6.000000000000000000e+00 2.381000000000000000e+03
4.955769230769230660e+01 2.618884615384615245e+03 5.200000000000000000e+01 6.000000000000000000e+00 2.391000000000000000e+03
7.421494252873562800e+02 2.618586206896551630e+03 8.700000000000000000e+01 6.000000000000000000e+00 2.394000000000000000e+03
6.662083333333333712e+02 2.703375000000000000e+03 7.200000000000000000e+01 6.000000000000000000e+00 2.396000000000000000e+03
8.890833333333333712e+02 1.534750000000000000e+03 1.200000000000000000e+01 5.000000000000000000e+00 2.399000000000000000e+03
5.980399999999999636e+02 8.932799999999999727e+02 2.500000000000000000e+01 3.000000000000000000e+00 2.405000000000000000e+03
8.222307692307692832e+02 1.259923076923076906e+03 5.200000000000000000e+01 4.000000000000000000e+00 2.406000000000000000e+03
3.346666666666666856e+02 1.783611111111111086e+03 1.800000000000000000e+01 5.000000000000000000e+00 2.413000000000000000e+03
4.824857142857142662e+02 1.608685714285714312e+03 3.500000000000000000e+01 5.000000000000000000e+00 2.417000000000000000e+03
1.074399999999999977e+02 1.092599999999999909e+03 2.500000000000000000e+01 3.000000000000000000e+00 2.421000000000000000e+03
9.595000000000000000e+02 1.277727272727272748e+03 2.200000000000000000e+01 4.000000000000000000e+00 2.423000000000000000e+03
6.812976190476190368e+02 9.720476190476190368e+02 8.400000000000000000e+01 3.000000000000000000e+00 2.430000000000000000e+03
4.350645161290322562e+02 5.995806451612903629e+02 3.100000000000000000e+01 3.000000000000000000e+00 2.440000000000000000e+03
1.552812500000000000e+02 2.645781250000000000e+03 3.200000000000000000e+01 6.000000000000000000e+00 2.458000000000000000e+03
7.454893617021276668e+02 1.593127659574467998e+03 4.700000000000000000e+01 5.000000000000000000e+00 2.464000000000000000e+03
5.141176470588235503e+01 2.241117647058823422e+03 1.700000000000000000e+01 6.000000000000000000e+00 2.465000000000000000e+03
7.772916666666666288e+02 1.535708333333333258e+03 2.400000000000000000e+01 5.000000000000000000e+00 2.475000000000000000e+03
1.598048780487804947e+02 1.799682926829268354e+03 4.100000000000000000e+01 5.000000000000000000e+00 2.494000000000000000e+03
6.044827586206896513e+02 1.146862068965517210e+03 2.900000000000000000e+01 3.000000000000000000e+00 2.497000000000000000e+03
7.703913043478261216e+02 2.425478260869565020e+03 2.300000000000000000e+01 6.000000000000000000e+00 2.502000000000000000e+03
8.612500000000000000e+02 4.092812500000000000e+02 3.200000000000000000e+01 3.000000000000000000e+00 2.507000000000000000e+03
9.557142857142856656e+02 2.637000000000000000e+03 2.800000000000000000e+01 6.000000000000000000e+00 2.510000000000000000e+03
3.848493150684931265e+02 2.108945205479451943e+03 7.300000000000000000e+01 6.000000000000000000e+00 2.511000000000000000e+03
7.368421052631578538e-01 2.252736842105263349e+03 1.900000000000000000e+01 6.000000000000000000e+00 2.517000000000000000e+03
3.620384615384615472e+02 3.137692307692307736e+02 2.600000000000000000e+01 2.000000000000000000e+00 2.519000000000000000e+03
6.311944444444444571e+02 2.687250000000000000e+03 3.600000000000000000e+01 6.000000000000000000e+00 2.520000000000000000e+03
1.881428571428571388e+02 2.011285714285714221e+03 1.400000000000000000e+01 6.000000000000000000e+00 2.521000000000000000e+03
6.418135593220339388e+02 7.755423728813559592e+02 5.900000000000000000e+01 3.000000000000000000e+00 2.524000000000000000e+03
6.896000000000000227e+02 1.434599999999999909e+03 1.500000000000000000e+01 5.000000000000000000e+00 2.532000000000000000e+03
5.953692307692307395e+02 3.120138461538461343e+03 6.500000000000000000e+01 7.000000000000000000e+00 2.549000000000000000e+03
1.800666666666666629e+02 2.762066666666666606e+03 3.000000000000000000e+01 6.000000000000000000e+00 2.562000000000000000e+03
6.430222222222222399e+02 1.406466666666666697e+03 4.500000000000000000e+01 5.000000000000000000e+00 2.573000000000000000e+03
7.062142857142856656e+02 1.394397959183673493e+03 9.800000000000000000e+01 5.000000000000000000e+00 2.579000000000000000e+03
8.045714285714285552e+02 2.233057142857142935e+03 3.500000000000000000e+01 6.000000000000000000e+00 2.586000000000000000e+03
9.956666666666666288e+02 4.312777777777777715e+02 1.800000000000000000e+01 3.000000000000000000e+00 2.587000000000000000e+03
9.834358974358974592e+02 3.306179487179487296e+03 3.900000000000000000e+01 7.000000000000000000e+00 2.593000000000000000e+03
9.161328125000000000e+02 2.140921875000000000e+03 1.280000000000000000e+02 6.000000000000000000e+00 2.597000000000000000e+03
7.611282051282050816e+02 1.103820512820512931e+03 3.900000000000000000e+01 3.000000000000000000e+00 2.599000000000000000e+03
3.610322580645161565e+02 1.220483870967741950e+03 3.100000000000000000e+01 3.000000000000000000e+00 2.603000000000000000e+03
5.762222222222221717e+02 2.044629629629629562e+03 2.700000000000000000e+01 6.000000000000000000e+00 2.609000000000000000e+03
7.479310344827585766e+01 2.442586206896551630e+03 2.900000000000000000e+01 6.000000000000000000e+00 2.611000000000000000e+03
2.469090909090909065e+02 3.315090909090909008e+03 2.200000000000000000e+01 7.000000000000000000e+00 2.613000000000000000e+03
7.051000000000000227e+02 1.516049999999999955e+03 2.000000000000000000e+01 5.000000000000000000e+00 2.629000000000000000e+03
9.063333333333333997e+01 6.646333333333333258e+02 3.000000000000000000e+01 3.000000000000000000e+00 2.631000000000000000e+03
4.045730337078651928e+02 2.458865168539325623e+03 1.780000000000000000e+02 6.000000000000000000e+00 2.645000000000000000e+03
8.638799999999999955e+02 2.120600000000000023e+02 5.000000000000000000e+01 2.000000000000000000e+00 2.658000000000000000e+03
5.879230769230769056e+02 2.579076923076922867e+03 2.600000000000000000e+01 6.000000000000000000e+00 2.668000000000000000e+03
2.201219512195121979e+02 5.502682926829268126e+02 8.200000000000000000e+01 3.000000000000000000e+00 2.675000000000000000e+03
9.327391304347826235e+02 2.146695652173913004e+03 2.300000000000000000e+01 6.000000000000000000e+00 2.692000000000000000e+03
3.521999999999999886e+02 1.780599999999999909e+03 1.500000000000000000e+01 5.000000000000000000e+00 2.694000000000000000e+03
8.021428571428571104e+02 2.059897959183673265e+03 4.900000000000000000e+01 6.000000000000000000e+00 2.697000000000000000e+03
3.250000000000000000e+01 2.129727272727272521e+03 2.200000000000000000e+01 6.000000000000000000e+00 2.699000000000000000e+03
9.336774193548386620e+02 1.339741935483870975e+03 3.100000000000000000e+01 5.000000000000000000e+00 2.704000000000000000e+03
8.274390243902439579e+02 3.335146341463414501e+03 4.100000000000000000e+01 7.000000000000000000e+00 2.708000000000000000e+03
3.393414634146341200e+02 1.658536585365853625e+03 4.100000000000000000e+01 5.000000000000000000e+00 2.712000000000000000e+03
5.969687500000000000e+02 1.583000000000000000e+03 3.200000000000000000e+01 5.000000000000000000e+00 2.714000000000000000e+03
1.547636363636363512e+02 1.734127272727272839e+03 5.500000000000000000e+01 5.000000000000000000e+00 2.726000000000000000e+03
5.185000000000000000e+02 2.024500000000000000e+03 2.000000000000000000e+01 6.000000000000000000e+00 2.728000000000000000e+03
6.692452830188679513e+01 2.470849056603773533e+03 5.300000000000000000e+01 6.000000000000000000e+00 2.736000000000000000e+03
1.536153846153846132e+02 9.156153846153846416e+02 1.300000000000000000e+01 3.000000000000000000e+00 2.739000000000000000e+03
8.837835820895522829e+02 1.319231343283582191e+03 1.340000000000000000e+02 5.000000000000000000e+00 2.742000000000000000e+03
1.060606060606060552e+01 1.818727272727272748e+03 3.300000000000000000e+01 5.000000000000000000e+00 2.744000000000000000e+03
8.410689655172413950e+02 3.315000000000000000e+03 5.800000000000000000e+01 7.000000000000000000e+00 2.745000000000000000e+03
1.049230769230769198e+02 2.065480769230769056e+03 5.200000000000000000e+01 6.000000000000000000e+00 2.746000000000000000e+03
8.837790697674419107e+02 1.205325581395348763e+03 8.600000000000000000e+01 3.000000000000000000e+00 2.751000000000000000e+03
8.573197969543147110e+02 1.688527918781725930e+03 1.970000000000000000e+02 5.000000000000000000e+00 2.757000000000000000e+03
9.917115384615384528e+02 3.334423076923077133e+03 1.040000000000000000e+02 7.000000000000000000e+00 2.764000000000000000e+03
2.257222222222222285e+02 2.834513888888888687e+03 1.440000000000000000e+02 7.000000000000000000e+00 2.769000000000000000e+03
3.513529411764706083e+02 1.923352941176470495e+03 3.400000000000000000e+01 6.000000000000000000e+00 2.781000000000000000e+03
4.518604651162790447e+02 2.180104651162790560e+03 8.600000000000000000e+01 6.000000000000000000e+00 2.782000000000000000e+03
8.223076923076922640e+01 3.308153846153846189e+03 2.600000000000000000e+01 7.000000000000000000e+00 2.787000000000000000e+03
3.599523809523809632e+02 1.121071428571428669e+03 4.200000000000000000e+01 3.000000000000000000e+00 2.788000000000000000e+03
7.999615384615384528e+02 3.050115384615384755e+03 2.600000000000000000e+01 7.000000000000000000e+00 2.792000000000000000e+03
2.724864864864865126e+02 2.662162162162162076e+03 7.400000000000000000e+01 6.000000000000000000e+00 2.801000000000000000e+03
8.446153846153846416e+02 1.195384615384615472e+03 1.300000000000000000e+01 3.000000000000000000e+00 2.806000000000000000e+03
4.453846153846153584e+02 3.032403846153846189e+03 5.200000000000000000e+01 7.000000000000000000e+00 2.813000000000000000e+03
9.898608247422680506e+02 5.922508591065292194e+02 5.820000000000000000e+02 3.000000000000000000e+00 2.817000000000000000e+03
9.015079365079365061e+02 1.107126984126984098e+03 6.300000000000000000e+01 3.000000000000000000e+00 2.818000000000000000e+03
1.946363636363636260e+02 9.168484848484848726e+02 3.300000000000000000e+01 3.000000000000000000e+00 2.825000000000000000e+03
9.919230769230769340e+01 3.095865384615384755e+03 5.200000000000000000e+01 7.000000000000000000e+00 2.830000000000000000e+03
4.302777777777777715e+02 4.102333333333333485e+02 9.000000000000000000e+01 2.000000000000000000e+00 2.833000000000000000e+03
8.110864197530863748e+02 1.812209876543209930e+03 8.100000000000000000e+01 5.000000000000000000e+00 2.836000000000000000e+03
1.625925925925925810e+02 9.222962962962963047e+02 2.700000000000000000e+01 3.000000000000000000e+00 2.841000000000000000e+03
7.804074074074073906e+02 2.693518518518518704e+03 2.700000000000000000e+01 6.000000000000000000e+00 2.855000000000000000e+03
3.876736842105262895e+02 2.558873684210526335e+03 9.500000000000000000e+01 6.000000000000000000e+00 2.861000000000000000e+03
5.297999999999999545e+02 2.288599999999999909e+03 1.500000000000000000e+01 6.000000000000000000e+00 2.868000000000000000e+03
9.695217391304347530e+02 1.292434782608695741e+03 2.300000000000000000e+01 4.000000000000000000e+00 2.871000000000000000e+03
1.327021276595744723e+02 4.653191489361702224e+02 4.700000000000000000e+01 3.000000000000000000e+00 2.874000000000000000e+03
1.614642857142857224e+02 3.187642857142857338e+03 2.800000000000000000e+01 7.000000000000000000e+00 2.887000000000000000e+03
5.165249999999999773e+02 3.278125000000000000e+03 4.000000000000000000e+01 7.000000000000000000e+00 2.899000000000000000e+03
6.611200000000000045e+02 3.301679999999999836e+03 2.500000000000000000e+01 7.000000000000000000e+00 2.917000000000000000e+03
9.947647058823529278e+02 1.825176470588235361e+03 3.400000000000000000e+01 5.000000000000000000e+00 2.959000000000000000e+03
5.849285714285714448e+02 2.717107142857142662e+03 2.800000000000000000e+01 6.000000000000000000e+00 2.960000000000000000e+03
9.315121951219512084e+02 1.079439024390243958e+03 4.100000000000000000e+01 3.000000000000000000e+00 2.962000000000000000e+03
5.184285714285714448e+02 1.865250000000000000e+03 2.800000000000000000e+01 5.000000000000000000e+00 2.967000000000000000e+03
6.235454545454545041e+02 2.238581818181818107e+03 5.500000000000000000e+01 6.000000000000000000e+00 2.968000000000000000e+03
3.521176470588235361e+02 6.167647058823529704e+01 3.400000000000000000e+01 1.000000000000000000e+00 2.977000000000000000e+03
8.872777777777778283e+02 2.027888888888888914e+03 1.800000000000000000e+01 6.000000000000000000e+00 2.980000000000000000e+03
9.950666666666667197e+02 1.158333333333333258e+03 1.500000000000000000e+01 3.000000000000000000e+00 2.983000000000000000e+03
3.440909090909090651e+02 3.075090909090909008e+03 2.200000000000000000e+01 7.000000000000000000e+00 2.984000000000000000e+03
1.009090909090909065e+02 1.831636363636363740e+03 1.100000000000000000e+01 5.000000000000000000e+00 2.990000000000000000e+03
3.782631578947368212e+02 2.948000000000000000e+03 3.800000000000000000e+01 7.000000000000000000e+00 2.994000000000000000e+03
5.250000000000000000e+00 2.454425000000000182e+03 4.000000000000000000e+01 6.000000000000000000e+00 3.005000000000000000e+03
3.707872340425531661e+02 2.614936170212765774e+03 4.700000000000000000e+01 6.000000000000000000e+00 3.008000000000000000e+03
1.747714285714285722e+02 9.875714285714285552e+02 3.500000000000000000e+01 3.000000000000000000e+00 3.014000000000000000e+03
9.100952380952380736e+02 2.186190476190476147e+03 2.100000000000000000e+01 6.000000000000000000e+00 3.030000000000000000e+03
5.696417910447761415e+02 4.897910447761194064e+02 6.700000000000000000e+01 3.000000000000000000e+00 3.043000000000000000e+03
2.649583333333333144e+02 1.896583333333333258e+03 2.400000000000000000e+01 5.000000000000000000e+00 3.045000000000000000e+03
6.333999999999999773e+02 2.404960000000000036e+03 2.500000000000000000e+01 6.000000000000000000e+00 3.049000000000000000e+03
2.836399999999999864e+02 1.511319999999999936e+03 2.500000000000000000e+01 5.000000000000000000e+00 3.054000000000000000e+03
1.402068965517241281e+02 4.785172413793103487e+02 2.900000000000000000e+01 3.000000000000000000e+00 3.057000000000000000e+03
4.925000000000000000e+02 7.300000000000000000e+02 4.400000000000000000e+01 3.000000000000000000e+00 3.064000000000000000e+03
1.758611111111111143e+02 1.941305555555555657e+03 3.600000000000000000e+01 6.000000000000000000e+00 3.065000000000000000e+03
8.275599999999999454e+02 3.411999999999999886e+02 2.500000000000000000e+01 2.000000000000000000e+00 3.068000000000000000e+03
8.421153846153846416e+02 2.228076923076922867e+03 2.600000000000000000e+01 6.000000000000000000e+00 3.076000000000000000e+03
8.392432432432432279e+02 2.449216216216216253e+03 3.700000000000000000e+01 6.000000000000000000e+00 3.085000000000000000e+03
3.773971631205673702e+02 2.153269503546099259e+03 1.410000000000000000e+02 6.000000000000000000e+00 3.089000000000000000e+03
9.844054054054054177e+02 1.398756756756756658e+03 3.700000000000000000e+01 5.000000000000000000e+00 3.093000000000000000e+03
